customer_id,snapshot_month,age,income,months_on_book,utilisation_ratio,missed_payments_6m,payment_ratio,max_dpd_12m,cibil_score,num_enquiries_6m,num_active_trades,bad_flag
OOT000332,01-09-2022,51,20000,49,0.3819,0,0.9484,0,599,1,2,0
OOT000333,01-09-2022,57,77000,36,0.3704,0,0.809,0,674,1,16,0
OOT000334,01-09-2022,52,32000,27,0.5695,0,0.3974,60,703,2,2,0
OOT000335,01-09-2022,45,48000,10,0.4021,0,0.9157,0,608,2,8,0
OOT000336,01-09-2022,56,73000,72,0.4418,4,1.02,0,664,2,5,0
OOT000337,01-09-2022,53,86000,24,0.4463,0,1.1343,0,674,3,8,0
OOT000338,01-09-2022,28,56000,36,0.2189,1,0.3163,0,759,0,13,0
OOT000339,01-09-2022,61,38000,60,0.7174,1,0.8738,0,692,1,13,0
OOT000340,01-09-2022,64,82000,6,0.3393,0,0.8438,0,744,1,17,1
OOT000341,01-09-2022,45,57000,41,0.388,0,1.3372,0,670,1,13,0
OOT000342,01-09-2022,32,105000,35,0.4465,2,0.8127,0,700,1,3,0
OOT000343,01-09-2022,59,85000,26,0.2937,0,1.2281,0,751,3,2,0
OOT000344,01-09-2022,41,44000,51,0.4972,0,0.5507,0,642,1,5,0
OOT000345,01-09-2022,47,51000,10,0.4277,2,0.3634,0,510,2,16,1
OOT000346,01-09-2022,57,44000,46,0.6531,3,1.0008,30,612,2,3,0
OOT000347,01-09-2022,55,32000,57,0.4653,1,1.5639,180,619,2,10,0
OOT000348,01-09-2022,46,29000,47,0.4204,0,1.0923,0,612,1,9,0
OOT000349,01-09-2022,24,74000,29,0.527,0,1.5026,0,699,3,8,0
OOT000350,01-09-2022,37,60000,7,0.8197,0,0.6137,30,676,4,7,0
OOT000351,01-09-2022,34,73000,14,0.1957,1,0.7709,0,762,0,16,0
OOT000352,01-09-2022,43,184000,10,0.3853,0,0.5879,0,735,0,4,0
OOT000353,01-09-2022,40,30000,66,0.3573,0,0.4446,0,642,2,3,0
OOT000354,01-09-2022,26,28000,41,0.9174,1,1.5613,0,666,3,13,1
OOT000355,01-09-2022,52,63000,38,0.5354,1,0.787,0,702,2,16,0
OOT000356,01-09-2022,29,75000,46,0.0845,0,0.7493,30,667,1,12,0
OOT000357,01-09-2022,38,97000,47,0.7475,1,1.3842,0,578,1,5,0
OOT000358,01-09-2022,26,23000,22,0.5821,1,0.7452,0,677,0,6,0
OOT000359,01-09-2022,39,37000,39,0.5271,1,0.6658,0,654,0,3,0
OOT000360,01-09-2022,32,42000,68,0.4559,0,1.2709,0,666,0,13,0
OOT000361,01-09-2022,49,75000,36,0.6073,1,0.5936,30,619,0,16,0
OOT000362,01-09-2022,57,15000,23,0.3664,2,0.7435,0,748,1,17,0
OOT000363,01-09-2022,50,31000,8,0.3248,0,1.1956,0,577,2,15,0
OOT000364,01-09-2022,48,78000,41,0.6358,0,0.7358,0,787,1,7,0
OOT000365,01-09-2022,57,47000,18,0.1856,1,0.6371,0,692,1,12,0
OOT000366,01-09-2022,32,57000,62,0.7828,4,1.7646,0,628,4,6,0
OOT000367,01-09-2022,52,71000,37,0.1849,1,0.6857,0,535,0,1,0
OOT000368,01-09-2022,52,62000,51,0.1011,1,1.0604,0,685,0,12,0
OOT000369,01-09-2022,51,30000,67,0.4179,0,1.1112,30,792,3,7,0
OOT000370,01-09-2022,26,30000,49,0.742,1,0.7458,30,662,0,2,0
OOT000371,01-09-2022,32,60000,64,0.5274,4,0.7212,0,630,1,8,0
OOT000372,01-09-2022,51,54000,36,0.4398,3,1.1208,0,748,2,1,0
OOT000373,01-09-2022,55,34000,70,0.6001,0,1.6929,0,576,4,15,0
OOT000374,01-09-2022,44,83000,39,0.1581,0,1.9242,0,686,3,10,0
OOT000375,01-09-2022,42,50000,33,0.1442,0,0.9874,0,712,3,17,0
OOT000376,01-09-2022,58,173000,64,1,1,0.3034,0,560,2,9,0
OOT000377,01-09-2022,44,40000,11,0.7472,0,0.8112,30,527,0,17,0
OOT000378,01-09-2022,35,35000,28,0.6144,1,1.4296,0,591,4,14,0
OOT000379,01-09-2022,25,77000,53,0.3367,2,1.5168,0,784,3,14,0
OOT000380,01-09-2022,39,152000,32,0.1801,0,0.6762,0,715,4,17,0
OOT000381,01-09-2022,59,15000,61,0.2412,1,1.5196,0,693,3,5,0
OOT000382,01-09-2022,53,79000,55,0.3636,0,1.4628,0,601,1,4,0
OOT000383,01-09-2022,27,51000,47,0.3982,1,1.3764,0,602,2,17,0
OOT000384,01-09-2022,55,17000,52,0.8169,0,0.5165,0,739,2,11,0
OOT000385,01-09-2022,30,22000,29,0.5665,1,1.5377,30,662,3,17,0
OOT000386,01-09-2022,50,64000,11,0.4132,2,2.1171,60,646,2,8,0
OOT000387,01-09-2022,52,56000,59,0.3114,1,0.6944,0,708,1,11,0
OOT000388,01-09-2022,57,26000,14,0.335,0,0.5458,90,646,0,16,1
OOT000389,01-09-2022,59,116000,68,0.5451,1,1.3683,0,638,1,13,0
OOT000390,01-09-2022,34,33000,15,0.7057,1,1.5494,0,598,2,8,0
OOT000391,01-09-2022,44,48000,38,0.4723,2,1.0047,0,581,1,11,1
OOT000392,01-09-2022,29,15000,61,0.3099,1,0.9237,30,571,4,11,0
OOT000393,01-09-2022,63,92000,22,0.5024,0,0.6924,0,683,3,12,0
OOT000394,01-09-2022,54,58000,33,0.4876,0,0.6363,0,569,2,9,0
OOT000395,01-09-2022,35,43000,39,0.6051,1,0.8181,0,695,1,13,0
OOT000396,01-09-2022,50,28000,49,0.267,1,0.7151,30,675,3,13,0
OOT000397,01-09-2022,58,37000,49,0.276,0,1.2107,0,728,3,8,0
OOT000398,01-09-2022,53,48000,50,0.4831,1,1.5839,0,734,1,12,0
OOT000399,01-09-2022,47,57000,57,0.2352,1,0.2675,0,703,2,1,0
OOT000400,01-09-2022,33,24000,24,0.2853,1,1.1613,0,771,0,1,0
OOT000401,01-09-2022,29,81000,26,0.7324,1,0.5581,0,616,1,17,0
OOT000402,01-09-2022,29,53000,35,0.221,0,0.4572,60,630,2,16,0
OOT000403,01-09-2022,44,52000,6,0.9531,1,0.6713,0,709,2,9,0
OOT000404,01-09-2022,60,21000,41,0.1955,0,1.152,60,748,4,14,0
OOT000405,01-09-2022,43,66000,31,0.1544,1,1.2996,0,586,1,12,0
OOT000406,01-09-2022,44,30000,39,0.8887,1,0.738,0,707,1,5,0
OOT000407,01-09-2022,29,112000,65,0.5595,1,0.6803,0,647,2,11,0
OOT000408,01-09-2022,55,87000,52,0.3266,0,0.8761,60,602,5,1,0
OOT000409,01-09-2022,56,68000,27,0.547,0,1.8456,60,781,2,5,0
OOT000410,01-09-2022,37,64000,26,0.3241,0,0.7681,60,581,3,8,0
OOT000411,01-09-2022,59,48000,28,0.5934,0,0.8257,0,669,1,4,0
OOT000412,01-09-2022,38,39000,60,0.8428,0,1.5058,0,744,1,12,0
OOT000413,01-09-2022,47,41000,35,0.6033,2,0.408,0,744,1,9,0
OOT000414,01-09-2022,48,101000,52,0.7182,0,0.7314,0,614,2,6,0
OOT000415,01-09-2022,50,58000,71,0.4283,0,0.7312,0,670,0,9,0
OOT000416,01-09-2022,44,52000,43,0.4114,1,0.5264,0,590,2,7,0
OOT000417,01-09-2022,33,28000,41,0.4905,0,1.1192,0,642,2,10,0
OOT000418,01-09-2022,64,38000,23,0.4145,1,1.0591,0,691,2,11,0
OOT000419,01-09-2022,64,33000,66,0.6621,1,1.2284,0,709,2,14,0
OOT000420,01-09-2022,31,96000,49,0.8527,3,1.1155,60,704,3,17,0
OOT000421,01-09-2022,47,80000,48,1,0,0.9788,0,703,1,6,0
OOT000422,01-09-2022,63,65000,65,0.4985,2,1.0949,0,623,1,13,0
OOT000423,01-09-2022,32,27000,64,0.1931,0,1.5563,0,654,0,5,0
OOT000424,01-09-2022,52,41000,25,0.8062,0,0.7353,0,636,4,9,1
OOT000425,01-09-2022,24,65000,66,0.7067,0,1.4643,0,598,1,9,0
OOT000426,01-09-2022,44,91000,39,0.5525,1,0.5094,0,691,1,9,0
OOT000427,01-09-2022,37,88000,23,0.7997,1,1.2298,60,728,3,7,0
OOT000428,01-09-2022,37,82000,51,0.4488,0,1.3367,0,661,1,15,0
OOT000429,01-09-2022,46,133000,23,0.5023,1,0.5757,0,651,2,8,0
OOT000430,01-09-2022,49,56000,38,0.2506,0,1.6821,0,685,1,8,0
OOT000431,01-09-2022,47,20000,62,0.485,1,0.494,60,726,4,7,0
OOT000432,01-09-2022,57,100000,21,0.8759,0,0.863,0,742,3,8,0
OOT000433,01-09-2022,58,22000,41,0.3054,1,1.151,0,729,1,1,0
OOT000434,01-09-2022,36,66000,32,0.1661,0,0.472,0,849,0,17,0
OOT000435,01-09-2022,64,55000,49,0.5556,1,1.2426,0,621,3,16,0
OOT000436,01-09-2022,41,43000,51,0.2051,0,1.1273,0,640,4,5,0
OOT000437,01-09-2022,58,89000,34,0.483,1,0.9974,0,714,2,14,0
OOT000438,01-09-2022,62,36000,31,0.1808,2,0.4326,60,614,3,11,0
OOT000439,01-09-2022,25,149000,70,0.5089,0,0.3905,0,684,1,12,1
OOT000440,01-09-2022,26,32000,8,0.6967,2,1.0304,0,561,1,15,1
OOT000441,01-09-2022,28,39000,64,0.4412,1,0.7116,0,678,1,14,0
OOT000442,01-09-2022,41,65000,6,0.4549,1,0.7461,0,583,2,17,0
OOT000443,01-09-2022,35,87000,56,0.3074,2,0.2984,90,620,3,1,1
OOT000444,01-09-2022,63,89000,11,0.5568,1,1.3918,60,701,1,15,0
OOT000445,01-09-2022,47,31000,15,0.5598,1,0.5961,0,575,3,1,0
OOT000446,01-09-2022,53,29000,54,0.4119,2,0.7973,0,647,2,13,0
OOT000447,01-09-2022,62,67000,49,0.3426,0,0.7877,120,535,2,14,0
OOT000448,01-09-2022,55,37000,13,0.5052,1,1.1368,0,661,1,4,0
OOT000449,01-09-2022,34,23000,72,0.5092,0,0.3372,0,533,2,16,0
OOT000450,01-09-2022,49,40000,35,0.367,0,1.786,60,754,3,16,0
OOT000451,01-09-2022,56,55000,39,0.5798,1,0.4656,0,609,2,15,0
OOT000452,01-09-2022,28,37000,21,0.5248,0,1.2395,60,534,2,16,0
OOT000453,01-09-2022,26,77000,36,0.3919,0,0.6501,0,680,2,16,0
OOT000454,01-09-2022,38,122000,17,0.5943,0,1.0248,0,655,2,8,0
OOT000455,01-09-2022,42,55000,63,0.4021,0,0.8492,0,647,2,7,0
OOT000456,01-09-2022,55,57000,39,0.2908,1,0.5759,30,746,4,16,0
OOT000457,01-09-2022,50,15000,71,0.6929,0,0.5231,0,751,0,8,0
OOT000458,01-09-2022,44,41000,57,0.184,1,1.447,0,711,4,13,0
OOT000459,01-09-2022,31,78000,33,0.4009,0,1.9939,0,553,4,4,0
OOT000460,01-09-2022,28,43000,65,0.4332,2,1.2582,0,793,3,14,0
OOT000461,01-09-2022,48,136000,56,0.2507,1,0.8655,30,695,1,7,0
OOT000462,01-09-2022,37,76000,63,0.8617,1,2.1857,0,724,3,2,0
OOT000463,01-09-2022,35,55000,35,0.4697,0,0.7089,0,645,3,10,0
OOT000464,01-09-2022,61,86000,43,0.1646,0,0.6205,0,633,3,14,0
OOT000465,01-09-2022,59,31000,55,0.7738,1,0.3734,90,714,4,16,1
OOT000466,01-09-2022,49,29000,14,0.1835,2,1.2255,30,595,1,10,0
OOT000467,01-09-2022,54,43000,51,0.3166,1,0.6196,0,689,1,13,0
OOT000468,01-09-2022,26,61000,25,0.4115,1,1.7116,0,602,1,6,0
OOT000469,01-09-2022,50,15000,43,0.3822,0,0.9497,0,617,1,13,1
OOT000470,01-09-2022,63,69000,44,0.4317,1,1.1116,0,618,3,1,0
OOT000471,01-09-2022,38,41000,33,0.151,1,0.8587,0,768,1,9,0
OOT000472,01-09-2022,43,17000,59,0.6794,1,0.8571,0,703,0,12,0
OOT000473,01-09-2022,45,28000,38,0.7921,0,0.68,0,744,0,1,0
OOT000474,01-09-2022,36,29000,35,0.8317,2,1.1084,0,589,0,4,0
OOT000475,01-09-2022,32,68000,59,0.1087,2,1.1287,0,650,0,13,0
OOT000476,01-09-2022,61,56000,28,0.307,1,0.7299,0,653,5,12,0
OOT000477,01-09-2022,61,52000,57,0.5374,1,1.1214,0,647,2,3,0
OOT000478,01-09-2022,49,35000,38,0.2817,1,0.569,0,709,2,16,0
OOT000479,01-09-2022,53,45000,65,0.6656,0,1.0344,0,634,2,6,0
OOT000480,01-09-2022,33,35000,68,0.4963,0,0.6316,0,648,4,6,0
OOT000481,01-09-2022,37,72000,11,0.5408,0,0.5657,0,653,2,7,0
OOT000482,01-09-2022,53,74000,9,0.5575,0,0.8071,0,697,3,12,0
OOT000483,01-09-2022,40,36000,47,0.3256,1,0.687,0,773,2,7,0
OOT000484,01-09-2022,33,63000,43,0.4005,1,1.1551,60,685,2,15,0
OOT000485,01-09-2022,48,77000,24,0.4531,1,0.8304,30,685,2,9,1
OOT000486,01-09-2022,52,64000,67,0.302,1,0.9498,0,731,3,16,0
OOT000487,01-09-2022,48,78000,65,0.3098,0,0.6232,0,634,0,15,0
OOT000488,01-09-2022,40,81000,49,0.5031,0,1.6622,0,712,1,9,0
OOT000489,01-09-2022,27,102000,11,0.2598,2,0.566,0,618,1,10,0
OOT000490,01-09-2022,44,233000,13,0.5716,0,1.4327,30,618,1,11,0
OOT000491,01-09-2022,52,45000,23,0.5753,2,0.5499,60,674,4,8,0
OOT000492,01-09-2022,39,38000,45,0.1583,0,1.0282,0,746,2,1,0
OOT000493,01-09-2022,33,35000,56,0.6367,0,1.5787,30,648,1,10,0
OOT000494,01-09-2022,58,37000,39,0.1386,1,0.8832,0,637,1,5,0
OOT000495,01-09-2022,28,69000,62,0.6559,3,0.5928,0,664,4,11,0
OOT000496,01-09-2022,41,92000,27,0.3593,2,1.2446,0,631,3,9,0
OOT000497,01-09-2022,43,32000,23,0.4209,2,2.008,30,641,3,6,0
OOT000498,01-09-2022,38,72000,49,0.2371,0,0.5066,0,680,1,4,0
OOT000499,01-09-2022,43,37000,64,0.467,1,0.6169,0,675,0,5,0
OOT000500,01-09-2022,32,18000,27,0.829,0,0.696,0,580,4,3,1
OOT000501,01-09-2022,64,82000,59,0.4328,1,0.8955,0,656,2,10,0
OOT000502,01-09-2022,41,38000,69,0.7722,2,2.1726,0,684,5,2,1
OOT000503,01-09-2022,33,55000,21,0.4481,0,0.7588,0,558,2,10,0
OOT000504,01-09-2022,60,56000,69,0.8863,1,1.091,0,721,1,15,0
OOT000505,01-09-2022,35,42000,32,0.2795,0,2.1245,0,648,3,4,0
OOT000506,01-09-2022,38,39000,38,0.3036,3,0.7927,0,690,3,11,1
OOT000507,01-09-2022,25,73000,38,0.4943,2,0.9731,60,649,4,11,1
OOT000508,01-09-2022,63,39000,61,0.7031,1,0.8362,0,698,1,2,0
OOT000509,01-09-2022,49,65000,16,0.1767,0,0.7885,0,585,1,4,0
OOT000510,01-09-2022,31,62000,64,0.6075,1,1.3602,0,644,2,15,0
OOT000511,01-09-2022,64,34000,20,0.4469,1,0.7064,90,758,2,15,0
OOT000512,01-09-2022,31,60000,66,0.3286,3,0.8624,0,639,3,13,0
OOT000513,01-09-2022,62,103000,53,0.26,2,1.1214,0,685,1,14,0
OOT000514,01-09-2022,45,27000,6,0.9618,0,1.2786,0,518,3,2,0
OOT000515,01-09-2022,55,102000,7,0.1678,0,0.6885,0,577,1,14,0
OOT000516,01-09-2022,63,16000,46,0.5658,1,0.9055,0,646,3,17,0
OOT000517,01-09-2022,31,58000,24,0.7836,0,0.7056,0,558,3,10,1
OOT000518,01-09-2022,59,44000,30,0.4171,2,2.07,0,687,5,7,0
OOT000519,01-09-2022,45,32000,39,0.5019,0,1.2938,0,678,6,6,0
OOT000520,01-09-2022,25,50000,13,0.5814,1,0.8048,0,638,2,15,0
OOT000521,01-09-2022,33,32000,50,0.5581,0,0.6634,0,713,4,7,0
OOT000522,01-09-2022,31,109000,37,0.6824,2,0.6002,0,675,2,8,0
OOT000523,01-09-2022,62,29000,17,0.619,3,0.8673,0,628,1,2,0
OOT000524,01-09-2022,54,28000,62,0.3614,1,0.6269,30,710,2,1,0
OOT000525,01-09-2022,59,34000,21,0.5287,0,1.0132,30,605,1,14,0
OOT000526,01-09-2022,43,33000,22,0.7391,1,0.2123,0,627,1,9,0
OOT000527,01-09-2022,57,40000,66,0.5537,3,1.7216,0,716,2,9,0
OOT000528,01-09-2022,55,20000,49,0.3741,1,1.5743,30,752,0,9,0
OOT000529,01-09-2022,60,42000,23,0.5277,0,1.0508,0,510,3,12,0
OOT000530,01-09-2022,35,62000,36,0.3903,1,1.0847,60,754,2,14,0
OOT000531,01-09-2022,39,52000,52,0.3216,0,1.5841,30,658,5,2,0
OOT000532,01-09-2022,33,161000,64,0.2984,0,1.5372,0,685,2,8,0
OOT000533,01-09-2022,61,67000,50,0.5835,0,0.7341,0,621,1,16,0
OOT000534,01-09-2022,49,57000,66,0.7663,0,1.6108,0,564,1,17,0
OOT000535,01-09-2022,46,41000,48,0.381,1,0.6847,0,680,1,16,0
OOT000536,01-09-2022,62,48000,51,0.3163,3,0.6513,0,756,3,4,0
OOT000537,01-09-2022,49,33000,37,0.8472,1,0.4913,0,749,1,13,0
OOT000538,01-09-2022,57,60000,12,0.7676,1,0.8515,0,796,3,4,0
OOT000539,01-09-2022,62,39000,67,0.7224,1,1.4186,0,613,0,7,0
OOT000540,01-09-2022,28,35000,72,0.3793,0,1.0855,0,784,2,17,0
OOT000541,01-09-2022,25,87000,29,0.5942,1,0.4032,0,651,3,3,0
OOT000542,01-09-2022,26,183000,20,0.3989,0,1.5278,0,649,3,10,0
OOT000543,01-09-2022,51,152000,11,0.965,1,1.0017,30,660,0,5,1
OOT000544,01-09-2022,31,96000,28,0.741,3,1.1497,0,740,4,15,1
OOT000545,01-09-2022,25,30000,29,0.6468,0,0.6243,0,701,2,2,0
OOT000546,01-09-2022,61,45000,53,0.3655,2,1.2408,0,656,2,5,1
OOT000547,01-09-2022,55,39000,60,0.7455,0,1.6344,0,623,2,17,0
OOT000548,01-09-2022,47,56000,43,0.6341,0,1.5816,0,603,1,12,0
OOT000549,01-09-2022,24,96000,42,0.3726,1,1.3169,0,556,2,6,0
OOT000550,01-09-2022,29,24000,60,0.2653,2,1.3741,0,785,3,1,0
OOT000551,01-09-2022,42,45000,49,0.5003,2,0.7286,0,640,1,4,0
OOT000552,01-09-2022,37,35000,49,0.109,1,0.6735,30,574,1,16,0
OOT000553,01-09-2022,26,38000,36,0.2913,1,1.4074,0,675,2,1,0
OOT000554,01-09-2022,62,19000,46,0.5038,0,0.7822,30,676,1,14,0
OOT000555,01-09-2022,46,43000,57,0.9566,1,0.7512,0,681,3,9,0
OOT000556,01-09-2022,42,94000,39,0.6558,0,0.6429,60,697,1,4,0
OOT000557,01-09-2022,64,36000,61,0.6881,2,0.7006,0,525,2,12,1
OOT000558,01-09-2022,63,245000,72,0.2761,3,1.2779,90,636,1,14,0
OOT000559,01-09-2022,25,46000,35,0.1781,0,0.7866,60,579,2,10,0
OOT000560,01-09-2022,37,29000,24,0.2622,1,0.6138,30,633,2,2,0
OOT000561,01-09-2022,47,56000,67,0.4104,1,0.8658,0,590,2,2,1
OOT000562,01-09-2022,26,22000,38,0.4162,3,1.8881,0,607,1,6,0
OOT000563,01-09-2022,40,69000,45,0.5329,0,0.6723,0,675,3,2,0
OOT000564,01-09-2022,49,48000,16,0.6261,1,0.6912,30,538,1,8,0
OOT000565,01-09-2022,50,43000,8,0.5042,5,0.8478,0,723,2,5,1
OOT000566,01-09-2022,49,79000,23,0.3641,3,1.1021,0,682,1,13,0
OOT000567,01-09-2022,48,80000,39,0.339,1,1.6223,60,683,5,5,0
OOT000568,01-09-2022,57,56000,48,0.5294,0,0.9703,0,628,3,2,0
OOT000569,01-09-2022,36,42000,33,0.3042,1,0.6834,0,718,3,8,0
OOT000570,01-09-2022,41,51000,56,0.3427,2,0.69,0,570,1,10,0
OOT000571,01-09-2022,41,129000,42,0.4068,2,0.917,0,576,2,5,0
OOT000572,01-09-2022,48,29000,8,0.5141,1,0.9744,0,692,4,11,0
OOT000573,01-09-2022,39,52000,15,0.2749,3,0.6741,0,658,2,5,1
OOT000574,01-09-2022,34,28000,63,0.2811,0,1.3003,0,782,1,13,0
OOT000575,01-09-2022,33,98000,48,0.348,0,0.8389,180,605,1,17,0
OOT000576,01-09-2022,47,22000,21,0.4687,0,0.6263,30,685,0,12,0
OOT000577,01-09-2022,36,56000,28,0.2786,1,0.4948,0,587,6,7,0
OOT000578,01-09-2022,33,80000,61,0.3155,0,1.406,120,742,4,4,0
OOT000579,01-09-2022,58,26000,19,1,0,0.9477,0,679,1,16,0
OOT000580,01-09-2022,53,78000,10,0.2294,2,1.3489,0,714,2,3,0
OOT000581,01-09-2022,41,53000,10,0.275,0,1.8159,0,607,1,9,0
OOT000582,01-09-2022,34,64000,20,0.5812,2,0.9258,30,606,3,12,0
OOT000583,01-09-2022,29,47000,31,0.5504,0,0.9801,0,617,3,6,0
OOT000584,01-09-2022,57,36000,12,0.4992,1,0.6223,0,688,4,17,0
OOT000585,01-09-2022,36,80000,41,0.4308,2,0.7396,0,696,1,4,0
OOT000586,01-09-2022,58,50000,34,0.2697,1,1.3782,0,660,5,5,0
OOT000587,01-09-2022,47,55000,63,0.6429,1,0.7046,60,644,2,8,0
OOT000588,01-09-2022,52,50000,48,0.5997,2,0.7424,0,772,1,2,0
OOT000589,01-09-2022,48,54000,64,0.5997,0,1.5197,0,714,1,13,0
OOT000590,01-09-2022,62,102000,28,0.4116,2,1.356,0,618,2,4,0
OOT000591,01-09-2022,62,83000,12,0.4247,0,0.859,30,670,0,10,0
OOT000592,01-09-2022,52,38000,47,0.3946,1,0.6848,0,687,1,7,0
OOT000593,01-09-2022,59,99000,22,0.4631,0,0.7117,0,572,3,10,0
OOT000594,01-09-2022,45,37000,60,0.2442,0,1.0667,0,719,1,10,0
OOT000595,01-09-2022,53,43000,7,0.3159,0,1.9994,0,689,4,6,0
OOT000596,01-09-2022,49,35000,64,0.3461,2,1.0811,0,652,3,1,0
OOT000597,01-09-2022,61,51000,62,0.3983,1,1.0213,90,589,2,16,0
OOT000598,01-09-2022,42,52000,52,0.3608,1,1.3468,0,664,4,6,0
OOT000599,01-09-2022,53,23000,28,0.8399,1,0.4754,0,697,2,13,0
OOT000600,01-09-2022,57,93000,18,0.6769,0,1.1614,0,647,1,4,0
OOT000601,01-09-2022,35,72000,28,0.6438,3,0.9006,0,658,2,10,1
OOT000602,01-09-2022,52,70000,6,0.471,1,1.0754,0,589,0,2,0
OOT000603,01-09-2022,51,65000,20,0.5132,3,1.3135,0,625,0,15,0
OOT000604,01-09-2022,59,84000,27,0.2287,2,0.6833,0,636,4,7,0
OOT000605,01-09-2022,60,57000,52,0.6066,1,1.6859,90,761,2,15,0
OOT000606,01-09-2022,50,32000,34,0.6258,1,0.5965,0,650,1,7,0
OOT000607,01-09-2022,35,71000,20,0.1568,0,0.7781,0,667,4,17,0
OOT000608,01-09-2022,28,50000,10,0.5781,1,0.8707,0,629,1,8,0
OOT000609,01-09-2022,58,55000,31,0.6279,1,0.674,30,620,2,9,1
OOT000610,01-09-2022,58,70000,65,0.4724,0,1.8429,0,587,2,8,0
OOT000611,01-09-2022,41,31000,36,0.0822,0,0.7744,0,656,1,6,0
OOT000612,01-09-2022,36,89000,26,0.5103,1,0.9217,0,569,2,10,0
OOT000613,01-09-2022,58,100000,12,0.585,0,0.7288,0,670,3,8,0
OOT000614,01-09-2022,30,30000,41,0.4168,1,1.0995,0,567,3,3,0
OOT000615,01-09-2022,52,71000,58,0.6269,1,0.7923,60,714,1,6,0
OOT000616,01-09-2022,25,99000,64,0.5337,0,1.2832,0,648,1,1,0
OOT000617,01-09-2022,30,62000,59,0.2358,0,0.8892,30,675,3,17,0
OOT000618,01-09-2022,47,37000,12,0.0775,0,0.9642,30,640,1,5,0
OOT000619,01-09-2022,58,40000,67,0.4792,1,1.026,0,674,3,3,0
OOT000620,01-09-2022,42,76000,68,0.6207,1,1.7935,30,701,2,3,0
OOT000621,01-09-2022,31,88000,30,0.0891,3,0.7845,30,708,0,3,1
OOT000622,01-09-2022,40,60000,20,0.7643,2,1.2511,0,690,1,8,0
OOT000623,01-09-2022,52,41000,45,0.7443,1,0.6477,0,708,0,3,0
OOT000624,01-09-2022,28,60000,31,0.3092,0,0.7144,0,720,3,9,0
OOT000625,01-09-2022,30,18000,33,0.4462,0,1.1322,0,620,3,15,0
OOT000626,01-09-2022,55,21000,62,0.2575,0,0.7626,0,666,3,4,0
OOT000627,01-09-2022,48,20000,39,0.5364,0,1.1039,0,583,3,11,0
OOT000628,01-09-2022,57,60000,24,0.456,2,1.3068,0,686,3,13,0
OOT000629,01-09-2022,43,61000,32,0.4805,1,0.5196,30,644,0,1,1
OOT000630,01-09-2022,51,53000,26,0.7915,0,1.1793,0,682,2,14,0
OOT000631,01-09-2022,54,44000,25,0.7522,0,1.7727,0,676,4,7,0
OOT000632,01-09-2022,51,46000,48,0.3226,1,1.2975,30,718,2,15,0
OOT000633,01-09-2022,56,27000,43,0.4646,1,0.5709,0,572,1,12,0
OOT000634,01-09-2022,57,80000,10,0.2314,0,0.8729,0,745,0,10,0
OOT000635,01-09-2022,55,41000,63,0.6467,0,1.0267,0,637,1,11,0
OOT000636,01-09-2022,31,61000,29,0.3371,1,1.4403,0,655,2,7,0
OOT000637,01-09-2022,44,29000,48,0.7764,2,0.998,0,669,1,8,0
OOT000638,01-09-2022,51,67000,21,0.6242,1,0.4868,0,560,2,8,0
OOT000639,01-09-2022,61,36000,53,0.7753,4,0.7788,0,597,0,12,1
OOT000640,01-09-2022,63,193000,56,0.3892,0,1.2834,0,639,2,17,0
OOT000641,01-09-2022,36,39000,69,0.2433,1,0.5212,60,664,1,8,0
OOT000642,01-09-2022,38,49000,34,0.2443,1,0.9414,0,688,2,4,0
OOT000643,01-09-2022,28,38000,15,0.3949,2,1.7831,30,744,2,16,0
OOT000644,01-09-2022,38,77000,51,0.6477,3,1.4547,0,686,0,13,0
OOT000645,01-09-2022,26,47000,8,0.6951,3,0.5429,0,795,3,13,1
OOT000646,01-09-2022,53,28000,36,0.3298,0,1.4917,0,604,3,13,0
OOT000647,01-09-2022,45,45000,57,0.3575,2,1.4111,0,771,2,7,0
OOT000648,01-09-2022,35,87000,36,0.2675,2,0.7742,0,610,1,4,0
OOT000649,01-09-2022,37,104000,42,0.344,0,0.8111,0,592,1,15,0
OOT000650,01-09-2022,42,90000,57,0.7937,1,0.7462,0,695,2,8,0
OOT000651,01-09-2022,58,55000,25,0.5706,1,1.2035,0,589,2,15,0
OOT000652,01-09-2022,31,53000,72,0.1415,1,1.0333,0,699,7,2,0
OOT000653,01-09-2022,30,89000,19,0.7159,0,1.3459,0,651,1,6,0
OOT000654,01-09-2022,59,64000,70,0.516,1,0.6283,0,673,2,5,0
OOT000655,01-09-2022,56,54000,48,0.421,1,0.8654,30,672,4,5,1
OOT000656,01-09-2022,31,74000,37,0.4132,1,0.6094,0,680,0,9,0
OOT000657,01-09-2022,24,76000,51,0.4091,1,0.9301,0,677,1,12,0
OOT000658,01-09-2022,27,39000,57,0.3588,1,1.8408,0,579,3,11,0
OOT000659,01-09-2022,61,42000,45,0.3153,0,1.2929,0,721,1,9,0
OOT000660,01-09-2022,29,39000,44,0.4705,2,0.7066,0,638,6,15,0
OOT000661,01-09-2022,49,40000,25,0.3324,0,0.649,0,684,1,14,0
OOT000662,01-09-2022,53,60000,53,0.5685,1,0.8297,0,697,3,7,0
OOT000663,01-09-2022,64,15000,32,0.3035,0,1.1989,0,726,1,5,0
